###############################################################################
###############################################################################

RK45 RESULTS

Tolerance:	1e-06 * y_n

###############################################################################
###############################################################################

t	, y(t)	, Δt	, LTE
5.894109, 2.704251, 0.011760, -0.000002
5.906686, 2.703033, 0.012577, -0.000002
5.920278, 2.701882, 0.013592, -0.000002
5.935180, 2.700815, 0.014902, -0.000002
5.951864, 2.699861, 0.016685, -0.000002
5.971198, 2.699070, 0.019334, -0.000001
5.995208, 2.698531, 0.024009, -0.000001
6.035297, 2.698468, 0.040089, -0.000000
6.076138, 2.700234, 0.040841, 0.000002
6.099687, 2.702026, 0.023549, 0.000003
6.117926, 2.703791, 0.018239, 0.000003
6.133377, 2.705546, 0.015451, 0.000003
6.147031, 2.707296, 0.013654, 0.000003
6.159399, 2.709043, 0.012369, 0.000003
6.170791, 2.710787, 0.011391, 0.000003
6.181406, 2.712531, 0.010615, 0.000003
6.191385, 2.714275, 0.009979, 0.000003
6.200830, 2.716018, 0.009446, 0.000003
6.209820, 2.717761, 0.008990, 0.000003
6.218415, 2.719505, 0.008595, 0.000003
6.226663, 2.721248, 0.008248, 0.000003
6.234604, 2.722993, 0.007940, 0.000003
6.242268, 2.724738, 0.007665, 0.000003
6.249685, 2.726483, 0.007417, 0.000003
6.256876, 2.728229, 0.007191, 0.000003
6.263861, 2.729976, 0.006985, 0.000003
6.270658, 2.731724, 0.006796, 0.000003
6.277280, 2.733473, 0.006622, 0.000003
6.283741, 2.735222, 0.006461, 0.000003
6.290053, 2.736973, 0.006312, 0.000003
6.296225, 2.738724, 0.006172, 0.000003
6.302266, 2.740476, 0.006041, 0.000003
6.308186, 2.742229, 0.005919, 0.000003
6.313989, 2.743983, 0.005804, 0.000003
6.319685, 2.745738, 0.005696, 0.000003
6.325278, 2.747494, 0.005593, 0.000003
6.330774, 2.749251, 0.005496, 0.000003
6.336179, 2.751009, 0.005404, 0.000003
6.341496, 2.752768, 0.005317, 0.000003
6.346730, 2.754528, 0.005234, 0.000003
6.351884, 2.756289, 0.005155, 0.000003
6.356964, 2.758051, 0.005079, 0.000003
6.361971, 2.759814, 0.005007, 0.000003
6.366909, 2.761578, 0.004938, 0.000003
6.371781, 2.763343, 0.004872, 0.000003
6.376589, 2.765109, 0.004808, 0.000003
6.381337, 2.766876, 0.004748, 0.000003
6.386026, 2.768644, 0.004689, 0.000003
6.390659, 2.770414, 0.004633, 0.000003
6.395237, 2.772184, 0.004578, 0.000003
6.399763, 2.773955, 0.004526, 0.000003
6.404239, 2.775728, 0.004476, 0.000003
6.408666, 2.777502, 0.004427, 0.000003
6.413046, 2.779276, 0.004380, 0.000003
6.417381, 2.781052, 0.004335, 0.000003
6.421672, 2.782829, 0.004291, 0.000003
6.425920, 2.784607, 0.004248, 0.000003
6.430127, 2.786386, 0.004207, 0.000003
6.434294, 2.788166, 0.004167, 0.000003
6.438422, 2.789947, 0.004128, 0.000003
6.442512, 2.791729, 0.004090, 0.000003
6.446566, 2.793513, 0.004054, 0.000003
6.450584, 2.795297, 0.004018, 0.000003
6.454568, 2.797083, 0.003984, 0.000003
6.458519, 2.798869, 0.003950, 0.000003
6.462436, 2.800657, 0.003918, 0.000003
6.466322, 2.802446, 0.003886, 0.000003
6.470177, 2.804236, 0.003855, 0.000003
6.474002, 2.806027, 0.003825, 0.000003
6.477797, 2.807819, 0.003795, 0.000003
6.481564, 2.809613, 0.003767, 0.000003
6.485303, 2.811407, 0.003739, 0.000003
6.489014, 2.813203, 0.003711, 0.000003
6.492699, 2.815000, 0.003685, 0.000003
6.496358, 2.816797, 0.003659, 0.000003
6.499991, 2.818596, 0.003633, 0.000003
6.503600, 2.820396, 0.003609, 0.000003
6.507184, 2.822198, 0.003584, 0.000003
6.510745, 2.824000, 0.003561, 0.000003
6.514283, 2.825803, 0.003537, 0.000003
6.517797, 2.827608, 0.003515, 0.000003
6.521290, 2.829414, 0.003493, 0.000003
6.524761, 2.831221, 0.003471, 0.000003
6.528210, 2.833029, 0.003450, 0.000003
6.531639, 2.834838, 0.003429, 0.000003
6.535047, 2.836648, 0.003408, 0.000003
6.538436, 2.838459, 0.003388, 0.000003
6.541804, 2.840272, 0.003369, 0.000003
6.545154, 2.842085, 0.003349, 0.000003
6.548484, 2.843900, 0.003331, 0.000003
6.551797, 2.845716, 0.003312, 0.000003
6.555090, 2.847533, 0.003294, 0.000003
6.558367, 2.849352, 0.003276, 0.000003
6.561625, 2.851171, 0.003259, 0.000003
6.564867, 2.852991, 0.003242, 0.000003
6.568092, 2.854813, 0.003225, 0.000003
6.571300, 2.856636, 0.003208, 0.000003
6.574492, 2.858460, 0.003192, 0.000003
6.577668, 2.860285, 0.003176, 0.000003
6.580828, 2.862111, 0.003160, 0.000003
6.583973, 2.863939, 0.003145, 0.000003
6.587103, 2.865767, 0.003130, 0.000003
6.590218, 2.867597, 0.003115, 0.000003
6.593318, 2.869428, 0.003100, 0.000003
6.596404, 2.871260, 0.003086, 0.000003
6.599475, 2.873093, 0.003072, 0.000003
6.602533, 2.874928, 0.003058, 0.000003
6.605577, 2.876763, 0.003044, 0.000003
6.608608, 2.878600, 0.003031, 0.000003
6.611625, 2.880438, 0.003017, 0.000003
6.614630, 2.882277, 0.003004, 0.000003
6.617621, 2.884117, 0.002991, 0.000003
6.620600, 2.885958, 0.002979, 0.000003
6.623566, 2.887801, 0.002966, 0.000003
6.626520, 2.889644, 0.002954, 0.000003
6.629462, 2.891489, 0.002942, 0.000003
6.632392, 2.893335, 0.002930, 0.000003
6.635311, 2.895182, 0.002918, 0.000003
6.638217, 2.897031, 0.002907, 0.000003
6.641113, 2.898880, 0.002895, 0.000003
6.643997, 2.900731, 0.002884, 0.000003
6.646870, 2.902583, 0.002873, 0.000003
6.649732, 2.904436, 0.002862, 0.000003
6.652584, 2.906290, 0.002851, 0.000003
6.655425, 2.908145, 0.002841, 0.000003
6.658255, 2.910002, 0.002830, 0.000003
6.661075, 2.911859, 0.002820, 0.000003
6.663885, 2.913718, 0.002810, 0.000003
6.666685, 2.915578, 0.002800, 0.000003
6.669475, 2.917440, 0.002790, 0.000003
6.672255, 2.919302, 0.002780, 0.000003
6.675026, 2.921166, 0.002771, 0.000003
6.677787, 2.923030, 0.002761, 0.000003
6.680539, 2.924896, 0.002752, 0.000003
6.683281, 2.926764, 0.002742, 0.000003
6.686015, 2.928632, 0.002733, 0.000003
6.688739, 2.930501, 0.002724, 0.000003
6.691454, 2.932372, 0.002715, 0.000003
6.694161, 2.934244, 0.002707, 0.000003
6.696859, 2.936117, 0.002698, 0.000003
6.699548, 2.937991, 0.002689, 0.000003
6.702229, 2.939867, 0.002681, 0.000003
6.704902, 2.941744, 0.002673, 0.000003
6.707566, 2.943621, 0.002664, 0.000003
6.710222, 2.945500, 0.002656, 0.000003
6.712871, 2.947381, 0.002648, 0.000003
6.715511, 2.949262, 0.002640, 0.000003
6.718143, 2.951145, 0.002632, 0.000003
6.720768, 2.953029, 0.002625, 0.000003
6.723384, 2.954914, 0.002617, 0.000003
6.725994, 2.956800, 0.002609, 0.000003
6.728596, 2.958687, 0.002602, 0.000003
6.731190, 2.960576, 0.002594, 0.000003
6.733777, 2.962466, 0.002587, 0.000003
6.736357, 2.964357, 0.002580, 0.000003
6.738929, 2.966249, 0.002573, 0.000003
6.741495, 2.968142, 0.002566, 0.000003
6.744054, 2.970037, 0.002559, 0.000003
6.746605, 2.971933, 0.002552, 0.000003
6.749150, 2.973830, 0.002545, 0.000003
6.751688, 2.975728, 0.002538, 0.000003
6.754220, 2.977627, 0.002531, 0.000003
6.756744, 2.979528, 0.002525, 0.000003
6.759263, 2.981430, 0.002518, 0.000003
6.761775, 2.983333, 0.002512, 0.000003
6.764280, 2.985237, 0.002505, 0.000003
6.766779, 2.987143, 0.002499, 0.000003
6.769272, 2.989049, 0.002493, 0.000003
6.771758, 2.990957, 0.002487, 0.000003
6.774239, 2.992866, 0.002480, 0.000003
6.776713, 2.994777, 0.002474, 0.000003
6.779182, 2.996688, 0.002468, 0.000003
6.781644, 2.998601, 0.002463, 0.000003
6.784101, 3.000515, 0.002457, 0.000003
6.786552, 3.002430, 0.002451, 0.000003
6.788997, 3.004347, 0.002445, 0.000003
6.791436, 3.006264, 0.002439, 0.000003
6.793870, 3.008183, 0.002434, 0.000003
6.796298, 3.010103, 0.002428, 0.000003
6.798721, 3.012025, 0.002423, 0.000003
6.801138, 3.013947, 0.002417, 0.000003
6.803550, 3.015871, 0.002412, 0.000003
6.805956, 3.017796, 0.002406, 0.000003
6.808357, 3.019722, 0.002401, 0.000003
6.810753, 3.021649, 0.002396, 0.000003
6.813144, 3.023578, 0.002391, 0.000003
6.815529, 3.025508, 0.002386, 0.000003
6.817910, 3.027439, 0.002380, 0.000003
6.820285, 3.029371, 0.002375, 0.000003
6.822656, 3.031305, 0.002370, 0.000003
6.825021, 3.033240, 0.002365, 0.000003
6.827382, 3.035176, 0.002361, 0.000003
6.829738, 3.037113, 0.002356, 0.000003
6.832089, 3.039051, 0.002351, 0.000003
6.834435, 3.040991, 0.002346, 0.000003
6.836776, 3.042932, 0.002341, 0.000003
6.839113, 3.044874, 0.002337, 0.000003
6.841445, 3.046818, 0.002332, 0.000003
6.843773, 3.048762, 0.002328, 0.000003
6.846096, 3.050708, 0.002323, 0.000003
6.848414, 3.052655, 0.002319, 0.000003
6.850728, 3.054604, 0.002314, 0.000003
6.853038, 3.056553, 0.002310, 0.000003
6.855344, 3.058504, 0.002305, 0.000003
6.857645, 3.060456, 0.002301, 0.000003
6.859941, 3.062409, 0.002297, 0.000003
6.862234, 3.064364, 0.002292, 0.000003
6.864522, 3.066320, 0.002288, 0.000003
6.866806, 3.068277, 0.002284, 0.000003
6.869086, 3.070235, 0.002280, 0.000003
6.871362, 3.072195, 0.002276, 0.000003
6.873634, 3.074156, 0.002272, 0.000003
6.875901, 3.076118, 0.002268, 0.000003
6.878165, 3.078081, 0.002264, 0.000003
6.880425, 3.080046, 0.002260, 0.000003
6.882681, 3.082011, 0.002256, 0.000003
6.884933, 3.083978, 0.002252, 0.000003
6.887181, 3.085947, 0.002248, 0.000003
6.889426, 3.087916, 0.002244, 0.000003
6.891666, 3.089887, 0.002241, 0.000003
6.893903, 3.091859, 0.002237, 0.000003
6.896136, 3.093832, 0.002233, 0.000003
6.898366, 3.095807, 0.002229, 0.000003
6.900592, 3.097783, 0.002226, 0.000003
6.902814, 3.099760, 0.002222, 0.000003
6.905032, 3.101738, 0.002219, 0.000003
6.907247, 3.103718, 0.002215, 0.000003
6.909459, 3.105699, 0.002212, 0.000003
6.911667, 3.107681, 0.002208, 0.000003
6.913872, 3.109664, 0.002205, 0.000003
6.916073, 3.111649, 0.002201, 0.000003
6.918270, 3.113635, 0.002198, 0.000003
6.920465, 3.115622, 0.002194, 0.000003
6.922656, 3.117611, 0.002191, 0.000003
6.924843, 3.119600, 0.002188, 0.000003
6.927028, 3.121591, 0.002184, 0.000003
6.929209, 3.123584, 0.002181, 0.000003
6.931387, 3.125577, 0.002178, 0.000003
6.933562, 3.127572, 0.002175, 0.000003
6.935733, 3.129568, 0.002172, 0.000003
6.937901, 3.131565, 0.002168, 0.000003
6.940067, 3.133564, 0.002165, 0.000003
6.942229, 3.135564, 0.002162, 0.000003
6.944388, 3.137565, 0.002159, 0.000003
6.946544, 3.139567, 0.002156, 0.000003
6.948697, 3.141571, 0.002153, 0.000003
6.950847, 3.143576, 0.002150, 0.000003
6.952994, 3.145582, 0.002147, 0.000003
6.955138, 3.147590, 0.002144, 0.000003
6.957279, 3.149599, 0.002141, 0.000003
6.959417, 3.151609, 0.002138, 0.000003
6.961553, 3.153620, 0.002135, 0.000003
6.963685, 3.155633, 0.002132, 0.000003
6.965815, 3.157647, 0.002130, 0.000003
6.967942, 3.159662, 0.002127, 0.000003
6.970066, 3.161679, 0.002124, 0.000003
6.972187, 3.163696, 0.002121, 0.000003
6.974305, 3.165716, 0.002119, 0.000003
6.976421, 3.167736, 0.002116, 0.000003
6.978534, 3.169758, 0.002113, 0.000003
6.980645, 3.171780, 0.002110, 0.000003
6.982753, 3.173805, 0.002108, 0.000003
6.984858, 3.175830, 0.002105, 0.000003
6.986960, 3.177857, 0.002103, 0.000003
6.989060, 3.179885, 0.002100, 0.000003
6.991158, 3.181915, 0.002097, 0.000003
6.993252, 3.183945, 0.002095, 0.000003
6.995345, 3.185977, 0.002092, 0.000003
6.997434, 3.188011, 0.002090, 0.000003
6.999522, 3.190045, 0.002087, 0.000003
7.001607, 3.192081, 0.002085, 0.000003
7.003689, 3.194118, 0.002082, 0.000003
7.005769, 3.196157, 0.002080, 0.000003
7.007846, 3.198196, 0.002078, 0.000003
7.009922, 3.200237, 0.002075, 0.000003
7.011994, 3.202280, 0.002073, 0.000003
7.014065, 3.204323, 0.002070, 0.000003
7.016133, 3.206368, 0.002068, 0.000003
7.018199, 3.208415, 0.002066, 0.000003
7.020262, 3.210462, 0.002063, 0.000003
7.022323, 3.212511, 0.002061, 0.000003
7.024382, 3.214561, 0.002059, 0.000003
7.026439, 3.216613, 0.002057, 0.000003
7.028493, 3.218666, 0.002054, 0.000003
7.030545, 3.220720, 0.002052, 0.000003
7.032595, 3.222775, 0.002050, 0.000003
7.034643, 3.224832, 0.002048, 0.000003
7.036689, 3.226890, 0.002046, 0.000003
7.038733, 3.228949, 0.002044, 0.000003
7.040774, 3.231010, 0.002041, 0.000003
7.042813, 3.233072, 0.002039, 0.000003
7.044850, 3.235135, 0.002037, 0.000003
7.046886, 3.237200, 0.002035, 0.000003
7.048919, 3.239266, 0.002033, 0.000003
7.050950, 3.241333, 0.002031, 0.000003
7.052979, 3.243402, 0.002029, 0.000003
7.055006, 3.245471, 0.002027, 0.000003
7.057031, 3.247543, 0.002025, 0.000003
7.059054, 3.249615, 0.002023, 0.000003
7.061075, 3.251689, 0.002021, 0.000003
7.063094, 3.253764, 0.002019, 0.000003
7.065111, 3.255841, 0.002017, 0.000003
7.067126, 3.257918, 0.002015, 0.000003
7.069140, 3.259997, 0.002013, 0.000003
7.071151, 3.262078, 0.002011, 0.000003
7.073161, 3.264160, 0.002010, 0.000003
7.075168, 3.266243, 0.002008, 0.000003
7.077174, 3.268327, 0.002006, 0.000003
7.079178, 3.270413, 0.002004, 0.000003
7.081180, 3.272500, 0.002002, 0.000003
7.083181, 3.274589, 0.002000, 0.000003
7.085179, 3.276678, 0.001999, 0.000003
7.087176, 3.278769, 0.001997, 0.000003
7.089171, 3.280862, 0.001995, 0.000003
7.091164, 3.282956, 0.001993, 0.000003
7.093156, 3.285051, 0.001992, 0.000003
7.095146, 3.287147, 0.001990, 0.000003
7.097134, 3.289245, 0.001988, 0.000003
7.099120, 3.291344, 0.001986, 0.000003
7.101105, 3.293444, 0.001985, 0.000003
7.103088, 3.295546, 0.001983, 0.000003
7.105070, 3.297649, 0.001981, 0.000003
7.107049, 3.299754, 0.001980, 0.000003
7.109028, 3.301859, 0.001978, 0.000003
7.111004, 3.303967, 0.001977, 0.000003
7.112979, 3.306075, 0.001975, 0.000003
7.114952, 3.308185, 0.001973, 0.000003
7.116924, 3.310296, 0.001972, 0.000003
7.118894, 3.312409, 0.001970, 0.000003
7.120863, 3.314522, 0.001969, 0.000003
7.122830, 3.316638, 0.001967, 0.000003
7.124795, 3.318754, 0.001966, 0.000003
7.126759, 3.320872, 0.001964, 0.000003
7.128722, 3.322991, 0.001963, 0.000003
7.130683, 3.325112, 0.001961, 0.000003
7.132643, 3.327234, 0.001960, 0.000003
7.134601, 3.329357, 0.001958, 0.000003
7.136557, 3.331482, 0.001957, 0.000003
7.138512, 3.333608, 0.001955, 0.000003
7.140466, 3.335735, 0.001954, 0.000003
7.142418, 3.337864, 0.001952, 0.000003
7.144369, 3.339994, 0.001951, 0.000003
7.146319, 3.342126, 0.001949, 0.000003
7.148267, 3.344258, 0.001948, 0.000003
7.150213, 3.346392, 0.001947, 0.000003
7.152159, 3.348528, 0.001945, 0.000003
7.154103, 3.350665, 0.001944, 0.000003
7.156045, 3.352803, 0.001943, 0.000003
7.157986, 3.354943, 0.001941, 0.000003
7.159926, 3.357084, 0.001940, 0.000003
7.161865, 3.359226, 0.001939, 0.000003
7.163802, 3.361370, 0.001937, 0.000003
7.165738, 3.363515, 0.001936, 0.000003
7.167673, 3.365661, 0.001935, 0.000003
7.169606, 3.367809, 0.001933, 0.000003
7.171539, 3.369958, 0.001932, 0.000003
7.173469, 3.372109, 0.001931, 0.000003
7.175399, 3.374261, 0.001930, 0.000003
7.177328, 3.376414, 0.001928, 0.000003
7.179255, 3.378569, 0.001927, 0.000003
7.181181, 3.380725, 0.001926, 0.000003
7.183106, 3.382882, 0.001925, 0.000003
7.185029, 3.385041, 0.001924, 0.000003
7.186952, 3.387201, 0.001922, 0.000003
7.188873, 3.389363, 0.001921, 0.000003
7.190793, 3.391526, 0.001920, 0.000003
7.192712, 3.393690, 0.001919, 0.000003
7.194629, 3.395856, 0.001918, 0.000003
7.196546, 3.398023, 0.001917, 0.000003
7.198462, 3.400191, 0.001915, 0.000003
7.200376, 3.402361, 0.001914, 0.000003
7.202289, 3.404532, 0.001913, 0.000003
7.204201, 3.406705, 0.001912, 0.000003
7.206112, 3.408879, 0.001911, 0.000003
7.208022, 3.411054, 0.001910, 0.000003
7.209931, 3.413231, 0.001909, 0.000003
7.211839, 3.415409, 0.001908, 0.000003
7.213746, 3.417588, 0.001907, 0.000003
7.215652, 3.419769, 0.001906, 0.000003
7.217556, 3.421952, 0.001905, 0.000003
7.219460, 3.424135, 0.001904, 0.000003
7.221363, 3.426320, 0.001903, 0.000003
7.223264, 3.428507, 0.001902, 0.000003
7.225165, 3.430695, 0.001901, 0.000003
7.227065, 3.432884, 0.001900, 0.000003
7.228963, 3.435075, 0.001899, 0.000003
7.230861, 3.437267, 0.001898, 0.000003
7.232758, 3.439460, 0.001897, 0.000003
7.234654, 3.441655, 0.001896, 0.000003
7.236548, 3.443851, 0.001895, 0.000003
7.238442, 3.446049, 0.001894, 0.000003
7.240335, 3.448248, 0.001893, 0.000003
7.242227, 3.450449, 0.001892, 0.000003
7.244118, 3.452650, 0.001891, 0.000003
7.246008, 3.454854, 0.001890, 0.000003
7.247898, 3.457058, 0.001889, 0.000003
7.249786, 3.459264, 0.001888, 0.000003
7.251674, 3.461472, 0.001887, 0.000003
7.253560, 3.463681, 0.001887, 0.000003
7.255446, 3.465891, 0.001886, 0.000003
7.257331, 3.468103, 0.001885, 0.000003
7.259215, 3.470316, 0.001884, 0.000003
7.261098, 3.472531, 0.001883, 0.000003
7.262980, 3.474746, 0.001882, 0.000003
7.264862, 3.476964, 0.001882, 0.000003
7.266743, 3.479183, 0.001881, 0.000003
7.268623, 3.481403, 0.001880, 0.000003
7.270502, 3.483624, 0.001879, 0.000003
7.272380, 3.485847, 0.001878, 0.000003
7.274257, 3.488072, 0.001877, 0.000003
7.276134, 3.490298, 0.001877, 0.000003
7.278010, 3.492525, 0.001876, 0.000003
7.279885, 3.494754, 0.001875, 0.000003
7.281760, 3.496984, 0.001874, 0.000003
7.283633, 3.499215, 0.001874, 0.000003
7.285506, 3.501448, 0.001873, 0.000003
7.287378, 3.503683, 0.001872, 0.000003
7.289250, 3.505918, 0.001871, 0.000003
7.291120, 3.508156, 0.001871, 0.000003
7.292990, 3.510394, 0.001870, 0.000003
7.294860, 3.512634, 0.001869, 0.000003
7.296728, 3.514876, 0.001869, 0.000003
7.298596, 3.517119, 0.001868, 0.000003
7.300463, 3.519363, 0.001867, 0.000003
7.302330, 3.521609, 0.001867, 0.000004
7.304196, 3.523856, 0.001866, 0.000004
7.306061, 3.526105, 0.001865, 0.000004
7.307925, 3.528355, 0.001864, 0.000004
7.309789, 3.530607, 0.001864, 0.000004
7.311652, 3.532860, 0.001863, 0.000004
7.313515, 3.535114, 0.001863, 0.000004
7.315377, 3.537370, 0.001862, 0.000004
7.317238, 3.539627, 0.001861, 0.000004
7.319099, 3.541886, 0.001861, 0.000004
7.320959, 3.544146, 0.001860, 0.000004
7.322818, 3.546408, 0.001859, 0.000004
7.324677, 3.548671, 0.001859, 0.000004
7.326535, 3.550935, 0.001858, 0.000004
7.328393, 3.553201, 0.001858, 0.000004
7.330250, 3.555469, 0.001857, 0.000004
7.332107, 3.557738, 0.001857, 0.000004
7.333963, 3.560008, 0.001856, 0.000004
7.335818, 3.562280, 0.001855, 0.000004
7.337673, 3.564553, 0.001855, 0.000004
7.339527, 3.566827, 0.001854, 0.000004
7.341381, 3.569103, 0.001854, 0.000004
7.343234, 3.571381, 0.001853, 0.000004
7.345087, 3.573660, 0.001853, 0.000004
7.346939, 3.575940, 0.001852, 0.000004
7.348791, 3.578222, 0.001852, 0.000004
7.350642, 3.580506, 0.001851, 0.000004
7.352493, 3.582790, 0.001851, 0.000004
7.354343, 3.585077, 0.001850, 0.000004
7.356192, 3.587364, 0.001850, 0.000004
7.358042, 3.589654, 0.001849, 0.000004
7.359890, 3.591944, 0.001849, 0.000004
7.361739, 3.594236, 0.001848, 0.000004
7.363586, 3.596530, 0.001848, 0.000004
7.365434, 3.598825, 0.001847, 0.000004
7.367281, 3.601121, 0.001847, 0.000004
7.369127, 3.603419, 0.001846, 0.000004
7.370973, 3.605719, 0.001846, 0.000004
7.372819, 3.608020, 0.001846, 0.000004
7.374664, 3.610322, 0.001845, 0.000004
7.376508, 3.612626, 0.001845, 0.000004
7.378353, 3.614931, 0.001844, 0.000004
7.380197, 3.617238, 0.001844, 0.000004
7.382040, 3.619546, 0.001843, 0.000004
7.383883, 3.621856, 0.001843, 0.000004
7.385726, 3.624167, 0.001843, 0.000004
7.387568, 3.626480, 0.001842, 0.000004
7.389410, 3.628794, 0.001842, 0.000004
7.391252, 3.631109, 0.001842, 0.000004
7.393093, 3.633426, 0.001841, 0.000004
7.394934, 3.635745, 0.001841, 0.000004
7.396774, 3.638065, 0.001840, 0.000004
7.398614, 3.640386, 0.001840, 0.000004
7.400454, 3.642709, 0.001840, 0.000004
7.402293, 3.645034, 0.001839, 0.000004
7.404132, 3.647360, 0.001839, 0.000004
7.405971, 3.649687, 0.001839, 0.000004
7.407810, 3.652016, 0.001838, 0.000004
7.409648, 3.654347, 0.001838, 0.000004
7.411485, 3.656678, 0.001838, 0.000004
7.413323, 3.659012, 0.001838, 0.000004
7.415160, 3.661347, 0.001837, 0.000004
7.416997, 3.663683, 0.001837, 0.000004
7.418834, 3.666021, 0.001837, 0.000004
7.420670, 3.668360, 0.001836, 0.000004
7.422506, 3.670701, 0.001836, 0.000004
7.424342, 3.673043, 0.001836, 0.000004
7.426177, 3.675387, 0.001836, 0.000004
7.428013, 3.677733, 0.001835, 0.000004
7.429848, 3.680079, 0.001835, 0.000004
7.431682, 3.682428, 0.001835, 0.000004
7.433517, 3.684777, 0.001835, 0.000004
7.435351, 3.687129, 0.001834, 0.000004
7.437185, 3.689482, 0.001834, 0.000004
7.439019, 3.691836, 0.001834, 0.000004
7.440853, 3.694192, 0.001834, 0.000004
7.442686, 3.696549, 0.001833, 0.000004
7.444519, 3.698908, 0.001833, 0.000004
7.446352, 3.701268, 0.001833, 0.000004
7.448185, 3.703630, 0.001833, 0.000004
7.450017, 3.705993, 0.001833, 0.000004
7.451850, 3.708358, 0.001832, 0.000004
7.453682, 3.710724, 0.001832, 0.000004
7.455514, 3.713092, 0.001832, 0.000004
7.457346, 3.715462, 0.001832, 0.000004
7.459178, 3.717832, 0.001832, 0.000004
7.461009, 3.720205, 0.001831, 0.000004
7.462840, 3.722579, 0.001831, 0.000004
7.464672, 3.724954, 0.001831, 0.000004
7.466503, 3.727331, 0.001831, 0.000004
7.468333, 3.729709, 0.001831, 0.000004
7.470164, 3.732089, 0.001831, 0.000004
7.471995, 3.734471, 0.001831, 0.000004
7.473825, 3.736854, 0.001830, 0.000004
7.475656, 3.739238, 0.001830, 0.000004
7.477486, 3.741624, 0.001830, 0.000004
7.479316, 3.744012, 0.001830, 0.000004
7.481146, 3.746401, 0.001830, 0.000004
7.482976, 3.748792, 0.001830, 0.000004
7.484806, 3.751184, 0.001830, 0.000004
7.486636, 3.753577, 0.001830, 0.000004
7.488465, 3.755973, 0.001830, 0.000004
7.490295, 3.758369, 0.001830, 0.000004
7.492124, 3.760767, 0.001829, 0.000004
7.493954, 3.763167, 0.001829, 0.000004
7.495783, 3.765569, 0.001829, 0.000004
7.497612, 3.767971, 0.001829, 0.000004
7.499442, 3.770376, 0.001829, 0.000004
7.501271, 3.772782, 0.001829, 0.000004
7.503100, 3.775189, 0.001829, 0.000004
7.504929, 3.777598, 0.001829, 0.000004
7.506758, 3.780008, 0.001829, 0.000004
7.508587, 3.782421, 0.001829, 0.000004
7.510416, 3.784834, 0.001829, 0.000004
7.512245, 3.787249, 0.001829, 0.000004
7.514074, 3.789666, 0.001829, 0.000004
7.515903, 3.792084, 0.001829, 0.000004
7.517732, 3.794504, 0.001829, 0.000004
7.519561, 3.796925, 0.001829, 0.000004
7.521390, 3.799348, 0.001829, 0.000004
7.523219, 3.801772, 0.001829, 0.000004
7.525048, 3.804198, 0.001829, 0.000004
7.526877, 3.806626, 0.001829, 0.000004
7.528706, 3.809054, 0.001829, 0.000004
7.530535, 3.811485, 0.001829, 0.000004
7.532363, 3.813917, 0.001829, 0.000004
7.534192, 3.816350, 0.001829, 0.000004
7.536022, 3.818785, 0.001829, 0.000004
7.537851, 3.821222, 0.001829, 0.000004
7.539680, 3.823660, 0.001829, 0.000004
7.541509, 3.826100, 0.001829, 0.000004
7.543338, 3.828541, 0.001829, 0.000004
7.545167, 3.830984, 0.001829, 0.000004
7.546997, 3.833428, 0.001829, 0.000004
7.548826, 3.835873, 0.001829, 0.000004
7.550655, 3.838321, 0.001829, 0.000004
7.552485, 3.840770, 0.001829, 0.000004
7.554314, 3.843220, 0.001830, 0.000004
7.556144, 3.845672, 0.001830, 0.000004
7.557974, 3.848125, 0.001830, 0.000004
7.559803, 3.850580, 0.001830, 0.000004
7.561633, 3.853036, 0.001830, 0.000004
7.563463, 3.855494, 0.001830, 0.000004
7.565293, 3.857954, 0.001830, 0.000004
7.567123, 3.860415, 0.001830, 0.000004
7.568954, 3.862878, 0.001830, 0.000004
7.570784, 3.865342, 0.001830, 0.000004
7.572614, 3.867807, 0.001830, 0.000004
7.574445, 3.870275, 0.001831, 0.000004
7.576276, 3.872743, 0.001831, 0.000004
7.578107, 3.875214, 0.001831, 0.000004
7.579938, 3.877685, 0.001831, 0.000004
7.581769, 3.880159, 0.001831, 0.000004
7.583600, 3.882634, 0.001831, 0.000004
7.585432, 3.885110, 0.001831, 0.000004
7.587263, 3.887588, 0.001832, 0.000004
7.589095, 3.890068, 0.001832, 0.000004
7.590927, 3.892549, 0.001832, 0.000004
7.592759, 3.895031, 0.001832, 0.000004
7.594591, 3.897516, 0.001832, 0.000004
7.596424, 3.900001, 0.001832, 0.000004
7.598256, 3.902489, 0.001833, 0.000004
7.600089, 3.904978, 0.001833, 0.000004
7.601922, 3.907468, 0.001833, 0.000004
7.603755, 3.909960, 0.001833, 0.000004
7.605589, 3.912454, 0.001833, 0.000004
7.607422, 3.914949, 0.001834, 0.000004
7.609256, 3.917445, 0.001834, 0.000004
7.611090, 3.919944, 0.001834, 0.000004
7.612925, 3.922443, 0.001834, 0.000004
7.614759, 3.924945, 0.001834, 0.000004
7.616594, 3.927448, 0.001835, 0.000004
7.618429, 3.929952, 0.001835, 0.000004
7.620264, 3.932458, 0.001835, 0.000004
7.622099, 3.934966, 0.001835, 0.000004
7.623935, 3.937475, 0.001836, 0.000004
7.625771, 3.939986, 0.001836, 0.000004
7.627607, 3.942498, 0.001836, 0.000004
7.629444, 3.945012, 0.001836, 0.000004
7.631280, 3.947527, 0.001837, 0.000004
7.633117, 3.950044, 0.001837, 0.000004
